basinid,c0R,Wpct,c0frnrprecp,c0annprecp,c0GDPmer,c0GDPppp,c0PopDen,c0PUrbDen,c0PConDen,c0ENsewhum,c0TNfrem,c0TNsewhum,c0EPsewhum,c0EPsewdet,c0TPfrem,c0TPsewhum,c0TPsewdet,c0TNdpna
2181,532.943359375,0.569444298744,2.60180163383,907.536376953,17719.296875,18279.5957031,7.97045755386,6.55001115799,6.55001115799,45.8705177307,55.2999801636,16.8500099182,7.69088459015,3.58906269073,64.4000396729,2.25001072884,1.05000007153,0.0
2182,764.851318359,0.236110270023,4.82504892349,1409.00366211,12826.6982422,15878.9003906,139.665512085,45.078792572,90.9296722412,776.608276367,18.6999988556,411.063598633,129.405639648,68.6995010376,23.1000652313,64.7881469727,34.3950500488,685.001098633
2183,108.395484924,0.0,1.88662695885,655.298461914,23509.8769531,24047.9707031,1.26208162308,0.899999976158,0.0,0.0,28.1000652313,0.0,0.0,0.0,34.2999801636,0.0,0.0,163.0
2184,66.2183914185,0.0,0.789371311665,241.912841797,2944.10888672,6643.60498047,0.0,0.0,0.0,0.0,21.1999950409,0.0,0.0,0.0,25.8999481201,0.0,0.0,75.4368286133
2185,77.2562789917,0.0,0.837531447411,258.695373535,2944.10888672,6643.60498047,0.0,0.0,0.0,0.0,21.1999950409,0.0,0.0,0.0,25.8999481201,0.0,0.0,75.0336685181
2186,9.99458885193,0.0,0.56361758709,131.953536987,22981.0488281,25456.1660156,0.0,0.0,0.0,0.0,47.1000137329,0.0,0.0,0.0,54.8000602722,0.0,0.0,26.7622909546
2187,207.136749268,0.0675579160452,1.4167753458,456.650146484,2944.10400391,6643.60839844,0.0354257412255,0.0,0.0,0.0,21.2000045776,0.0,0.0,0.0,25.8999443054,0.0,0.0,145.130401611
2188,228.93850708,21.6765880585,1.55041015148,454.600463867,2944.10742188,6643.60498047,0.153318986297,0.0,0.0,0.0,21.2000102997,0.0,0.0,0.0,25.8999633789,0.0,0.0,74.3689498901
2189,679.803894043,0.66928088665,3.42989754677,1219.62304688,17719.3085938,18279.6035156,1.1345717907,0.0,0.0,0.0,55.3000640869,0.0,0.0,0.0,64.4000854492,0.0,0.0,0.0
2190,1389.12927246,0.0,4.44155073166,1585.65039063,1.0,1.0,0.200000017881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.00036621
2191,278.564880371,0.0,2.54250717163,849.940917969,17411.2011719,18314.0,51.1500778198,0.0,32.549987793,293.829223633,39.7000656128,112.749946594,48.9162406921,23.6938381195,48.6000862122,16.0,7.75001096725,945.001098633
2192,0.0,0.208333402872,0.456223994493,154.632904053,8173.79150391,11131.0,1.77437973022,0.0,0.0,0.0,7.89999961853,0.0,0.0,0.0,7.89999961853,0.0,0.0,0.0
2193,12.383263588,9.36110305786,0.466162770987,158.175231934,1529.70031738,4214.59179688,1.06267774105,0.0,0.0,0.0,7.69999980927,0.0,0.0,0.0,7.69999980927,0.0,0.0,240.500991821
2194,201.98840332,0.0,2.48433613777,758.665527344,30097.5722656,23224.8964844,11.0761976242,0.0,0.0,0.0,49.6000862122,0.0,0.0,0.0,59.2999343872,0.0,0.0,872.500549316
2195,960.986633301,0.0,4.57320070267,1562.27526855,23509.953125,24047.9101563,1.65961062908,1.65961062908,1.20000004768,10.0022850037,28.0999774933,5.19999980927,1.68402719498,0.526258528233,34.2999343872,0.800000011921,0.25,147.0
2196,242.24420166,2.17551803589,1.52094960213,513.816894531,2944.10375977,6643.609375,0.0376760065556,0.0,0.0,0.0,21.1999988556,0.0,0.0,0.0,25.8999881744,0.0,0.0,59.0001106262
2197,210.566223145,0.0,1.85950982571,620.059326172,31726.5625,23075.0625,116.422904968,116.422904968,116.422904968,704.291748047,60.0,281.716674805,117.370033264,29.5780105591,94.0,7.04220247269,1.77468073368,307.741516113
2198,3305.91455078,2.48610687256,10.783905983,3851.85009766,17719.2929688,18279.6054688,0.893531918526,0.0,0.0,0.0,55.2999153137,0.0,0.0,0.0,64.3999481201,0.0,0.0,256.999511719
2199,297.76385498,0.0,2.5541613102,879.96295166,20938.0976563,22875.0058594,103.220787048,97.7709121704,97.7709121704,623.067993164,42.8000259399,337.577728271,103.863464355,17.2612838745,50.8000679016,48.4027252197,8.0441493988,515.000183105
2200,842.402832031,0.777777493,4.01845788956,1322.28417969,44798.6601563,23827.9003906,104.624000549,0.0,0.0,0.0,41.9999542236,0.0,0.0,0.0,51.9999542236,0.0,0.0,558.999694824
2201,207.018478394,0.0,2.45737218857,806.082092285,30097.4726563,23224.9804688,78.099937439,71.6499786377,71.6499786377,473.639282227,49.5999641418,218.999908447,78.8725967407,36.9589767456,59.3000488281,29.450006485,13.8000040054,945.000671387
2202,958.743835449,0.0,5.36750745773,1594.57495117,17411.1933594,18314.0078125,64.5635757446,48.3134117126,48.3134117126,370.804626465,39.7000846863,167.317733765,61.8545455933,29.7865390778,48.6000976563,23.7910728455,11.456776619,586.999938965
2203,71.1991882324,17.4608745575,0.830233752728,261.25177002,2944.10571289,6643.60205078,0.0,0.0,0.0,0.0,21.200006485,0.0,0.0,0.0,25.9000530243,0.0,0.0,40.0227546692
2204,1792.11547852,0.0,5.49888372421,1945.08190918,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1969.00341797
2205,664.839904785,0.0,3.65433287621,1248.43664551,1594.59936523,3955.20556641,55.8721923828,0.0,46.2614555359,232.563415527,22.5001106262,149.233413696,38.7852706909,9.96721172333,27.5001087189,23.2824039459,5.98321580887,522.363891602
2206,246.209197998,0.0,3.01430392265,734.573303223,2944.09008789,6643.59375,4.89048290253,0.0,0.0,0.0,21.1999893188,0.0,0.0,0.0,25.9000911713,0.0,0.0,796.368591309
2207,221.870147705,0.167345777154,3.11454319954,701.487976074,1889.91174316,5107.08105469,10.7851285934,0.0,0.0,0.0,15.6228227615,0.0,0.0,0.0,17.9823970795,0.0,0.0,898.968139648
2208,442.878936768,0.0,3.19035887718,1030.48803711,17411.2070313,18314.0019531,24.5214996338,0.0,0.0,0.0,39.6999664307,0.0,0.0,0.0,48.5999259949,0.0,0.0,682.257202148
2209,413.50692749,0.0,3.21438360214,876.072753906,2944.09008789,6643.59375,26.7554569244,24.1512756348,24.1512756348,123.492790222,21.1999893188,87.8406600952,20.5475673676,4.54131603241,25.9000911713,13.7437667847,3.03757572174,658.416320801
2210,139.44090271,0.0,2.27135634422,704.05871582,20938.0878906,22875.203125,84.5296859741,0.0,0.0,0.0,42.7999191284,0.0,0.0,0.0,50.8000068665,0.0,0.0,0.0
2211,259.398101807,0.0,1.40849530697,432.366455078,22981.0097656,25456.0800781,0.0,0.0,0.0,0.0,47.1000556946,0.0,0.0,0.0,54.7999992371,0.0,0.0,57.3612442017
2212,784.196777344,2.15624976158,5.7276673317,1325.76379395,31730.4003906,31337.9882813,14.6903390884,0.0,0.0,0.0,52.4998893738,0.0,0.0,0.0,61.199924469,0.0,0.0,218.999969482
2213,386.989044189,3.74989414215,2.67461442947,946.181335449,17719.3085938,18279.5976563,8.17460346222,7.72272443771,0.0,0.0,55.2999382019,0.0,0.0,0.0,64.4000244141,0.0,0.0,0.0
2214,1023.27825928,5.90891456604,4.34161615372,1554.46166992,17719.3085938,18279.5976563,4.63244247437,0.0,0.0,0.0,55.2999382019,0.0,0.0,0.0,64.4000244141,0.0,0.0,0.0
2215,157.603424072,0.0,2.28546881676,758.596252441,30097.5605469,23225.0585938,89.6800842285,76.0864486694,76.0864486694,543.848205566,49.5999412537,232.551971436,90.5814056396,42.3415794373,59.3001174927,31.2783260345,14.6208114624,564.159606934
2216,242.200805664,0.0,2.58319401741,825.51965332,30097.5605469,23225.0585938,122.019073486,122.019073486,122.019073486,739.70703125,49.5999412537,372.812744141,123.102806091,57.6840248108,59.3001174927,50.1026954651,23.4773292542,1106.99890137
2217,770.647216797,0.0,3.82202601433,1194.04602051,17411.203125,18314.0019531,63.1777305603,63.1777305603,47.1439743042,362.518493652,39.6999549866,163.121032715,60.4750175476,29.1903934479,48.6000061035,23.1953659058,11.1960582733,562.000793457
2218,163.130325317,7.29605436325,0.955953657627,299.403503418,2944.10424805,6643.60351563,0.0,0.0,0.0,0.0,21.1999893188,0.0,0.0,0.0,25.9000930786,0.0,0.0,25.5111465454
2219,212.020950317,0.0,2.34762835503,815.026489258,20938.1074219,22875.0449219,94.4234237671,0.0,73.4233779907,570.096984863,42.799949646,253.571121216,94.9683685303,15.8487062454,50.8000831604,36.3327217102,6.063352108,0.0
2220,38.626033783,0.0,0.39510178566,135.471893311,8173.80322266,11131.0087891,1.34862136841,0.0,0.0,0.0,7.89999580383,0.0,0.0,0.0,7.89999580383,0.0,0.0,0.0
2221,227.329193115,0.0,2.57873034477,842.409484863,20938.1074219,22875.0449219,390.499481201,390.499481201,390.499481201,2357.86474609,42.799949646,1348.6998291,392.988647461,65.4473800659,50.8000831604,193.350082397,32.2000541687,0.0
2222,193.066070557,4.43237066269,1.32246136665,435.17010498,2944.11010742,6643.60742188,0.0,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.9000701904,0.0,0.0,57.0158424377
2223,271.738616943,1.52720189095,1.5164077282,510.917572021,2944.11010742,6643.60742188,0.0984063521028,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.9000701904,0.0,0.0,56.0158882141
2224,153.551239014,0.0829825997353,2.15222287178,736.435424805,20938.09375,22874.9902344,161.381103516,134.267578125,134.267578125,974.409179688,42.8000259399,463.719848633,162.391845703,27.0494689941,50.8000717163,66.4732894897,11.0723981857,593.989318848
2225,855.572814941,0.0,3.8521194458,1330.01953125,22981.0214844,25456.203125,4.18941497803,0.0,0.0,0.0,47.1000175476,0.0,0.0,0.0,54.7999801636,0.0,0.0,551.498168945
2226,912.086730957,0.0,2.95910048485,1049.04052734,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.00146484
2227,265.29019165,0.0,1.40502524376,433.804931641,22981.0898438,25456.0429688,0.0,0.0,0.0,0.0,47.0999183655,0.0,0.0,0.0,54.8000717163,0.0,0.0,51.9999542236
2228,0.505072295666,51.5079078674,0.787912368774,136.260513306,31730.4589844,31338.0019531,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,61.1999549866,0.0,0.0,23.7643470764
2229,1879.27392578,0.0,6.58543205261,2159.18066406,5304.49462891,8411.81054688,0.37482252717,0.0,0.0,0.0,4.29999542236,0.0,0.0,0.0,4.29999542236,0.0,0.0,74.0000915527
2230,225.292770386,31.1565608978,1.42359626293,432.539306641,2944.1003418,6643.59472656,0.0,0.0,0.0,0.0,21.2000045776,0.0,0.0,0.0,25.9000892639,0.0,0.0,63.3315200806
2231,0.00403462350368,0.0,0.405896246433,126.70677948,8173.79931641,11131.0019531,1.74724936485,0.0,0.0,0.0,7.90001153946,0.0,0.0,0.0,7.90001153946,0.0,0.0,0.0
2232,689.658325195,0.334764450788,3.47301626205,1147.56958008,44798.7304688,23827.9023438,9.30255413055,0.0,0.0,0.0,42.0,0.0,0.0,0.0,52.0,0.0,0.0,408.000915527
2233,52.1921043396,0.0,0.78440284729,176.002105713,22981.0507813,25456.0546875,0.0,0.0,0.0,0.0,47.1000747681,0.0,0.0,0.0,54.800037384,0.0,0.0,24.5084991455
2234,7.81183004379,18.5167007446,0.710604906082,130.953475952,22981.0507813,25456.0546875,0.0,0.0,0.0,0.0,47.1000747681,0.0,0.0,0.0,54.800037384,0.0,0.0,28.7915840149
2235,8.23812007904,17.6805438995,0.489219248295,172.816711426,1529.69946289,4214.61132813,0.814606904984,0.0,0.0,0.0,7.69999551773,0.0,0.0,0.0,7.69999551773,0.0,0.0,298.000274658
2236,831.619384766,0.0,3.76858353615,1306.07897949,22980.890625,25456.0371094,9.65671730042,0.0,0.0,0.0,47.1000518799,0.0,0.0,0.0,54.8000259399,0.0,0.0,255.499816895
2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2239,99.6076965332,0.0,1.623229146,562.299316406,880.0,3768.99121094,202.882858276,175.05531311,175.05531311,836.880310059,22.5000114441,559.622131348,139.476150513,37.0657272339,27.5000572205,87.2504272461,23.1867637634,348.517120361
2240,584.740661621,35.7796859741,3.04953622818,1055.2845459,31730.4492188,31337.9121094,3.30225586891,0.0,0.0,0.0,52.4999427795,0.0,0.0,0.0,61.2000465393,0.0,0.0,581.04888916
2241,546.554443359,41.1732521057,2.92270708084,1018.1105957,31730.4492188,31337.9121094,4.70876026154,0.0,0.0,0.0,52.4999427795,0.0,0.0,0.0,61.2000465393,0.0,0.0,624.607788086
2242,1288.53771973,0.623757004738,5.17019081116,1690.48486328,39322.7695313,32228.0097656,8.66060447693,5.81180667877,0.0,0.0,44.9000091553,0.0,0.0,0.0,67.3000183105,0.0,0.0,351.942504883
2243,153.550598145,0.0,1.63684761524,514.62713623,31726.6757813,23074.9472656,19.819694519,10.202000618,10.202000618,120.002464294,60.0,24.7080554962,19.6134929657,5.16145515442,94.0000915527,0.605742633343,0.159406259656,680.708190918
2244,611.936828613,0.509881854057,2.5741083622,890.617004395,39322.5898438,32228.0703125,4.90102100372,0.0,2.73089838028,31.9207229614,44.9000091553,9.80038642883,5.31826400757,1.08782660961,67.3000183105,0.969028174877,0.198210284114,150.75440979
2245,9.54303073883,0.0,0.513591885567,116.585372925,22980.9902344,25456.0507813,0.0,0.0,0.0,0.0,47.1000366211,0.0,0.0,0.0,54.8000183105,0.0,0.0,23.7718372345
2246,53.7767410278,0.0833332538605,1.44855320454,514.634033203,879.999572754,3769.01147461,41.7122879028,0.0,0.0,0.0,22.5,0.0,0.0,0.0,27.5001163483,0.0,0.0,0.0
2247,138.486450195,0.0,1.8754774332,672.072998047,17719.3027344,18279.59375,9.54701709747,6.69701433182,6.69701433182,54.7038955688,55.299949646,17.1529884338,9.16986370087,4.15238666534,64.400100708,2.28994560242,1.03695547581,0.0
2248,208.166534424,19.7694969177,1.41128754616,427.214874268,2944.10351563,6643.59179688,0.0226278863847,0.0,0.0,0.0,21.1999950409,0.0,0.0,0.0,25.90001297,0.0,0.0,60.3368988037
2249,138.765396118,60.7754898071,1.35768806934,394.184387207,31730.3867188,31337.9140625,0.0779158771038,0.0,0.0,0.0,52.5001144409,0.0,0.0,0.0,61.2000160217,0.0,0.0,38.6740760803
2250,193.456848145,18.2274360657,1.35981881618,405.354431152,2944.10351563,6643.59179688,0.0,0.0,0.0,0.0,21.1999950409,0.0,0.0,0.0,25.90001297,0.0,0.0,61.6738891602
2251,616.655883789,16.8501434326,3.13594555855,1091.22265625,27336.3046875,28384.0839844,7.97282886505,0.0,0.0,0.0,49.7881317139,0.0,0.0,0.0,57.9857635498,0.0,0.0,569.999023438
2252,844.697509766,0.0,3.77822184563,1305.14294434,22981.0078125,25456.078125,13.1059551239,0.0,0.0,0.0,47.0999488831,0.0,0.0,0.0,54.7999153137,0.0,0.0,409.999511719
2253,496.016784668,0.0,3.07756090164,857.98248291,2944.1105957,6643.59277344,0.887262582779,0.0,0.0,0.0,21.1999893188,0.0,0.0,0.0,25.8999118805,0.0,0.0,507.000579834
2254,21.3602600098,9.19393348694,0.647669434547,188.006332397,2944.0949707,6643.60009766,0.0,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.9000720978,0.0,0.0,28.50573349
2255,62.8513336182,0.302075922489,0.935883462429,213.157699585,22981.0214844,25456.078125,0.0,0.0,0.0,0.0,47.0998649597,0.0,0.0,0.0,54.7998199463,0.0,0.0,25.517080307
2256,263.656158447,2.3398566246,1.46494996548,476.689758301,2944.09521484,6643.61035156,0.0,0.0,0.0,0.0,21.1999912262,0.0,0.0,0.0,25.9000148773,0.0,0.0,50.3554611206
2257,531.364196777,0.0,3.15150594711,896.377258301,2944.09716797,6643.60302734,0.372722387314,0.0,0.0,0.0,21.1999950409,0.0,0.0,0.0,25.9000835419,0.0,0.0,448.515014648
2258,704.039978027,1.49245619774,3.55837368965,1235.8425293,20938.1054688,22875.0917969,230.09463501,203.415924072,203.415924072,1389.24914551,42.8000259399,702.513061523,231.526611328,38.5685424805,50.8000717163,100.703323364,16.7755260468,717.241699219
2259,697.204833984,1.61839795113,3.90630817413,1355.25915527,20938.1054688,22875.0917969,106.258857727,56.5574874878,90.381149292,641.730285645,42.8000259399,312.220245361,106.992721558,17.7769527435,50.8000717163,44.7745704651,7.4393415451,717.241699219
2260,92.1994018555,37.8416404724,0.912075400352,271.053192139,22980.9980469,25456.1777344,0.0,0.0,0.0,0.0,47.0999565125,0.0,0.0,0.0,54.8000679016,0.0,0.0,49.6647186279
2261,985.357543945,0.335190832615,3.76530122757,1272.30529785,39322.671875,32228.0800781,4.14712381363,0.0,0.0,0.0,44.9000930786,0.0,0.0,0.0,67.3000106812,0.0,0.0,301.011932373
2262,17.4659729004,44.1979522705,0.815643131733,111.039367676,31730.4121094,31338.1035156,0.0,0.0,0.0,0.0,52.5000572205,0.0,0.0,0.0,61.2000808716,0.0,0.0,21.5118255615
2263,990.801330566,0.0,4.16743946075,1438.78271484,22981.0078125,25456.1835938,3.30160164833,0.0,0.0,0.0,47.099899292,0.0,0.0,0.0,54.8000068665,0.0,0.0,343.49911499
2264,769.469787598,0.0,3.07346248627,1085.98657227,22981.0078125,25456.1835938,19.6035785675,19.6035785675,0.0,0.0,47.099899292,0.0,0.0,0.0,54.8000068665,0.0,0.0,0.0
2265,101.206962585,0.0,1.64318299294,564.847045898,2944.10083008,6643.59960938,46.421710968,46.421710968,33.8136367798,214.475646973,21.200012207,123.104766846,35.7080039978,7.95519161224,25.8999557495,19.2732410431,4.29378032684,0.0
2266,0.00924750603735,0.361111879349,0.421654701233,133.920425415,8173.80859375,11131.0,0.590344667435,0.0,0.0,0.0,7.90000486374,0.0,0.0,0.0,7.90000486374,0.0,0.0,0.0
2267,0.0,0.0,0.381792366505,79.397857666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0
2268,247.509963989,13.8714885712,1.36648070812,463.723327637,2944.10327148,6643.61083984,0.0,0.0,0.0,0.0,21.2000007629,0.0,0.0,0.0,25.9001178741,0.0,0.0,48.3315353394
2269,537.450256348,0.0,3.16790151596,909.605407715,2944.10327148,6643.61132813,0.622135162354,0.0,0.0,0.0,21.1999893188,0.0,0.0,0.0,25.899969101,0.0,0.0,444.999633789
2270,182.401519775,0.0,1.27907240391,408.083496094,2944.10986328,6643.59667969,0.0,0.0,0.0,0.0,21.2000045776,0.0,0.0,0.0,25.899892807,0.0,0.0,91.0714492798
2271,214.450363159,5.46576309204,1.24184155464,406.015075684,2944.09326172,6643.59814453,0.345795810223,0.0,0.0,0.0,21.2000007629,0.0,0.0,0.0,25.9000244141,0.0,0.0,50.6892242432
2272,0.0,0.222222298384,0.43889439106,149.995269775,8173.80371094,11131.0029297,0.938220798969,0.0,0.0,0.0,7.9000043869,0.0,0.0,0.0,7.9000043869,0.0,0.0,0.0
2273,9.44969654083,6.57034301758,0.459669947624,159.705566406,1529.69958496,4214.60302734,1.87358653545,0.0,0.0,0.0,7.69998836517,0.0,0.0,0.0,7.69998836517,0.0,0.0,119.556686401
2274,82.9405212402,0.0,1.58980178833,528.918457031,880.0,3768.98974609,23.6305122375,0.0,0.0,0.0,22.5000114441,0.0,0.0,0.0,27.4999408722,0.0,0.0,0.0
2275,66.4126815796,0.0,1.47362458706,496.633026123,880.0,3768.98974609,28.7448654175,0.0,0.0,0.0,22.5000114441,0.0,0.0,0.0,27.4999408722,0.0,0.0,0.0
2276,53.0169792175,0.0,1.39079654217,471.917358398,880.0,3768.98974609,133.431549072,113.227119446,113.227119446,550.499450684,22.5000114441,362.034912109,91.7765960693,24.3322811127,27.4999408722,56.4627799988,14.969701767,0.0
2277,15.8865156174,66.2422637939,0.636579573154,167.308517456,31730.4960938,31338.0019531,0.0,0.0,0.0,0.0,52.5000038147,0.0,0.0,0.0,61.2001075745,0.0,0.0,21.0181007385
2278,135.914001465,0.0,1.55508565903,484.877532959,31726.6445313,23075.0039063,9.96341609955,0.0,0.0,0.0,60.0,0.0,0.0,0.0,93.9999008179,0.0,0.0,552.698486328
2279,463.115570068,0.0,1.64104354382,577.994812012,0.662850856781,0.662850856781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907.44317627
2280,224.919021606,0.0,1.28642296791,399.687561035,22980.9921875,25456.1054688,0.0,0.0,0.0,0.0,47.0999946594,0.0,0.0,0.0,54.8000259399,0.0,0.0,46.0115432739
2281,943.864257813,26.9893608093,3.8187892437,1352.37609863,22981.0117188,25456.1289063,16.3211994171,0.0,0.0,0.0,47.1000556946,0.0,0.0,0.0,54.8000869751,0.0,0.0,244.999771118
2282,16.8030185699,0.0,0.54498142004,120.764587402,22981.0,25456.0917969,0.0,0.0,0.0,0.0,47.1000366211,0.0,0.0,0.0,54.8000488281,0.0,0.0,22.5121364594
2283,98.8024673462,0.0,1.54331123829,525.019775391,879.999511719,3769.00219727,178.258590698,158.005706787,158.005706787,735.303283691,22.5000114441,505.11517334,122.531417847,32.5083007813,27.4999408722,78.7423019409,20.8907928467,0.0
2284,9.61664962769,5.75255870819,0.543411910534,191.613891602,1529.70117188,4214.60253906,3.90239477158,0.0,0.0,0.0,7.69999313354,0.0,0.0,0.0,7.69999313354,0.0,0.0,0.0
2285,1169.7644043,24.7199115753,4.40144777298,1571.17138672,22980.9921875,25456.0273438,2.12062621117,0.0,0.0,0.0,47.0998840332,0.0,0.0,0.0,54.7999725342,0.0,0.0,268.999755859
2286,277.843597412,14.9896860123,1.98893010616,666.704223633,2944.11132813,6643.60742188,2.98889422417,0.0,0.0,0.0,21.1999988556,0.0,0.0,0.0,25.8999767303,0.0,0.0,352.971923828
2287,116.713409424,8.40773200989,0.99142998457,330.426208496,2944.09887695,6643.60644531,0.0,0.0,0.0,0.0,21.1999988556,0.0,0.0,0.0,25.9001083374,0.0,0.0,60.0
2288,40.4351272583,0.164455413818,0.659768104553,200.199829102,2944.09619141,6643.60400391,0.0,0.0,0.0,0.0,21.1999893188,0.0,0.0,0.0,25.8999080658,0.0,0.0,28.5029640198
2289,12.0958967209,10.807674408,0.587840497494,170.204421997,2944.09619141,6643.60400391,0.0,0.0,0.0,0.0,21.1999893188,0.0,0.0,0.0,25.8999080658,0.0,0.0,25.9999504089
2290,1260.62463379,0.0,4.02907133102,1405.47607422,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.0012207
2291,80.2075653076,0.0,0.813949525356,259.01171875,2944.11010742,6643.59082031,0.0,0.0,0.0,0.0,21.2000007629,0.0,0.0,0.0,25.8999633789,0.0,0.0,38.5949020386
2292,389.530487061,0.823409974575,2.97933197021,993.814147949,30097.53125,23225.0,80.0871276855,71.1306838989,71.1306838989,485.582855225,49.5999526978,217.364471436,80.8029098511,37.8895492554,59.3000984192,29.20885849,13.6964187622,0.0
2293,1073.27197266,25.4893512726,4.07241010666,1452.60644531,22981.0019531,25456.1953125,0.747550785542,0.0,0.0,0.0,47.0999526978,0.0,0.0,0.0,54.8000984192,0.0,0.0,268.059051514
2294,7.50424528122,59.6332626343,0.525846540928,126.015579224,31730.6210938,31337.9277344,0.0,0.0,0.0,0.0,52.5000038147,0.0,0.0,0.0,61.1999168396,0.0,0.0,21.0
2295,114.780738831,1.25837302208,0.96207433939,283.537902832,2944.09155273,6643.59228516,0.0,0.0,0.0,0.0,21.2000102997,0.0,0.0,0.0,25.9001178741,0.0,0.0,93.5061187744
2296,25.1001796722,1.43973219395,0.741663038731,184.393341064,2944.08862305,6643.59863281,0.0,0.0,0.0,0.0,21.1999950409,0.0,0.0,0.0,25.8999176025,0.0,0.0,35.0555458069
2297,20.5312900543,17.0728416443,0.720535576344,186.141265869,2944.08862305,6643.59863281,0.0,0.0,0.0,0.0,21.1999950409,0.0,0.0,0.0,25.8999176025,0.0,0.0,35.8147773743
2298,31.4818305969,0.0,0.753982961178,206.808563232,2944.08862305,6643.59863281,0.0,0.0,0.0,0.0,21.1999950409,0.0,0.0,0.0,25.8999176025,0.0,0.0,36.314704895
2299,513.015563965,0.0,2.94635224342,1010.38421631,5304.49902344,8411.79492188,0.71409535408,0.0,0.0,0.0,4.2999997139,0.0,0.0,0.0,4.2999997139,0.0,0.0,55.5
2300,302.91696167,0.0,1.96155679226,666.441223145,32874.0195313,22498.0097656,5.06361198425,0.0,0.0,0.0,59.1000061035,0.0,0.0,0.0,91.3999023438,0.0,0.0,414.77041626
2301,618.023864746,0.0,3.14771008492,1048.24279785,30097.5117188,23225.0097656,33.7313652039,21.2198066711,21.2198066711,204.564315796,49.5999298096,64.8587417603,34.0880508423,15.9380722046,59.3000640869,8.72777271271,4.080722332,0.0
2302,145.54927063,13.1715612411,1.03865838051,293.09777832,22980.9941406,25456.21875,0.0,0.0,0.0,0.0,47.0998840332,0.0,0.0,0.0,54.7998809814,0.0,0.0,38.6824150085
2303,199.699401855,0.0,1.20270144939,392.006195068,2944.10473633,6643.60644531,0.0,0.0,0.0,0.0,21.2000045776,0.0,0.0,0.0,25.8999481201,0.0,0.0,85.2938461304
2304,848.796508789,0.36486145854,3.18737101555,1138.2355957,22980.9902344,25456.0859375,2.88323998451,0.0,0.0,0.0,47.0999107361,0.0,0.0,0.0,54.800075531,0.0,0.0,118.000045776
2305,725.305419922,3.22595214844,3.20358896255,1138.05200195,22980.9921875,25456.0253906,3.4949028492,0.0,0.0,0.0,47.0999412537,0.0,0.0,0.0,54.7999382019,0.0,0.0,223.562561035
2306,231.472610474,0.0,2.31690311432,801.35760498,30097.5,23224.9882813,50.4662704468,0.0,0.0,0.0,49.5998802185,0.0,0.0,0.0,59.2999763489,0.0,0.0,0.0
2307,61.1573257446,0.0,0.755948543549,195.512557983,22980.9960938,25456.2089844,0.0,0.0,0.0,0.0,47.0998916626,0.0,0.0,0.0,54.8000717163,0.0,0.0,22.0188827515
2308,83.0047225952,1.98141014576,1.0428276062,291.365325928,2944.09350586,6643.59619141,0.0,0.0,0.0,0.0,21.2000007629,0.0,0.0,0.0,25.9000244141,0.0,0.0,36.5254898071
2309,157.819702148,0.0,1.14871680737,371.034576416,2944.09350586,6643.59619141,0.0,0.0,0.0,0.0,21.2000007629,0.0,0.0,0.0,25.9000244141,0.0,0.0,83.791343689
2310,705.767333984,6.86966753006,3.0050368309,1075.93066406,22980.9980469,25456.1777344,3.72330117226,0.0,0.0,0.0,47.100112915,0.0,0.0,0.0,54.7999000549,0.0,0.0,229.00012207
2311,563.782592773,0.0139598799869,2.55529236794,821.967346191,2944.09667969,6643.61035156,0.13314075768,0.0,0.0,0.0,21.2000007629,0.0,0.0,0.0,25.90001297,0.0,0.0,220.451568604
2312,740.53112793,0.0555556677282,2.83929681778,1020.83282471,22980.9980469,25456.1777344,2.18301963806,0.0,0.0,0.0,47.100112915,0.0,0.0,0.0,54.7999000549,0.0,0.0,219.00012207
2313,415.771942139,0.0,1.96003007889,679.01751709,5304.51123047,8411.8046875,0.0334847122431,0.0,0.0,0.0,4.30000019073,0.0,0.0,0.0,4.30000019073,0.0,0.0,56.0
2314,238.002807617,12.4063529968,1.76202583313,587.123962402,2944.10888672,6643.60058594,3.80750060081,0.0,0.0,0.0,21.1999950409,0.0,0.0,0.0,25.8999900818,0.0,0.0,313.01940918
2315,699.236633301,0.207826316357,3.03393530846,1064.69396973,22981.0019531,25456.125,0.151467502117,0.0,0.0,0.0,47.0999908447,0.0,0.0,0.0,54.8000907898,0.0,0.0,281.12512207
